imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,empower[team],empower$lmx[team],lmx[team],lmx.mean[team]
36,579,97,0,1,26.2834,13,5,21,7,-0.5562,0.2363,1.3476,11.1469
36,580,97,0,0,35,13,4,21,7,-0.5562,0.2363,1.3476,11.1469
36,581,97,0,0,24.5909,15,5,21,7,-0.5562,0.2363,1.3476,11.1469
36,582,97,1,0,31,15,6,21,7,-0.5562,0.2363,1.3476,11.1469
36,583,98,1,1,31,8,3,16,5,0.0883,-0.5623,0.1076,8.1516
36,584,98,1,0,24,7,1,16,5,0.0883,-0.5623,0.1076,8.1516
36,585,98,1,0,16.0435,16,2,16,5,0.0883,-0.5623,0.1076,8.1516
36,586,98,1,0,27,6,1,16,5,0.0883,-0.5623,0.1076,8.1516
36,587,98,0,0,34,7,4,16,5,0.0883,-0.5623,0.1076,8.1516
36,588,98,0,0,32,7,4,16,5,0.0883,-0.5623,0.1076,8.1516
36,589,99,1,0,30,7,3,16,5,0.1169,0.5093,-0.7846,9.4814
36,590,99,0,1,25,7,3,16,5,0.1169,0.5093,-0.7846,9.4814
36,591,99,0,1,29,8,4,16,5,0.1169,0.5093,-0.7846,9.4814
36,592,99,1,1,27,9,3,16,5,0.1169,0.5093,-0.7846,9.4814
36,593,99,1,1,28,12,6,16,5,0.1169,0.5093,-0.7846,9.4814
36,594,99,0,1,28,7,4,16,5,0.1169,0.5093,-0.7846,9.4814
36,595,100,1,1,24,9,2,16.4527,3,-0.2701,0.8331,-1.4475,8.0091
36,596,100,0,0,23,9,3,16.4527,3,-0.2701,0.8331,-1.4475,8.0091
36,597,100,1,0,24,6,3,16.4527,3,-0.2701,0.8331,-1.4475,8.0091
36,598,100,1,0,21,5,2,16.4527,3,-0.2701,0.8331,-1.4475,8.0091
36,599,100,0,0,21,8,2,16.4527,3,-0.2701,0.8331,-1.4475,8.0091
36,600,100,1,0,27,9,3,16.4527,3,-0.2701,0.8331,-1.4475,8.0091
36,601,101,0,1,29,7,4,22,7,-0.2692,-0.4591,-0.2018,9.1206
36,602,101,1,1,28,8,3,22,7,-0.2692,-0.4591,-0.2018,9.1206
36,603,101,0,1,33,10,5,22,7,-0.2692,-0.4591,-0.2018,9.1206
36,604,101,1,0,24,7,2,22,7,-0.2692,-0.4591,-0.2018,9.1206
36,605,101,0,1,35,9,5,22,7,-0.2692,-0.4591,-0.2018,9.1206
36,606,101,0,0,28,9,3,22,7,-0.2692,-0.4591,-0.2018,9.1206
36,607,102,999,1,25,1,999,27,5.5000,-0.2605,-0.0804,-1.4279,8.1783
36,608,102,0,0,34,12,5,27,5.5000,-0.2605,-0.0804,-1.4279,8.1783
36,609,102,0,0,30,7,3,27,5.5000,-0.2605,-0.0804,-1.4279,8.1783
36,610,102,0,0,25,5,4,27,5.5000,-0.2605,-0.0804,-1.4279,8.1783
36,611,102,0,0,36,8,2,27,5.5000,-0.2605,-0.0804,-1.4279,8.1783
36,612,102,0,1,31,7,3,27,5.5000,-0.2605,-0.0804,-1.4279,8.1783
36,613,103,0,0,20,7,2,18,5.5000,0.1958,0.6169,-0.2788,6.7814
36,614,103,0,0,26,4,1,18,5.5000,0.1958,0.6169,-0.2788,6.7814
36,615,103,0,1,28,10,4,18,5.5000,0.1958,0.6169,-0.2788,6.7814
36,616,103,0,0,28,10,4,18,5.5000,0.1958,0.6169,-0.2788,6.7814
36,617,103,1,1,31,7,5,18,5.5000,0.1958,0.6169,-0.2788,6.7814
36,618,103,0,0,24,9,3,18,5.5000,0.1958,0.6169,-0.2788,6.7814
36,619,104,0,1,31.6225,13,5,17,4.5000,-0.3381,0.2048,0.0411,10.9954
36,620,104,1,0,28,10,3,17,4.5000,-0.3381,0.2048,0.0411,10.9954
36,621,104,0,1,28,9,3,17,4.5000,-0.3381,0.2048,0.0411,10.9954
36,622,104,0,1,26,12,3,17,4.5000,-0.3381,0.2048,0.0411,10.9954
36,623,104,1,0,23,5,3,17,4.5000,-0.3381,0.2048,0.0411,10.9954
36,624,104,1,1,27,9,4,17,4.5000,-0.3381,0.2048,0.0411,10.9954
36,625,105,1,0,31.0416,11,6,21,5,-0.4989,-0.1746,0.0507,7.9612
36,626,105,1,0,28,5,4,21,5,-0.4989,-0.1746,0.0507,7.9612
36,627,105,1,0,17,5,3,21,5,-0.4989,-0.1746,0.0507,7.9612
36,628,105,1,1,28,10,4,21,5,-0.4989,-0.1746,0.0507,7.9612
36,629,105,0,0,30.9684,9,4,21,5,-0.4989,-0.1746,0.0507,7.9612
36,630,105,1,1,32,5,3,21,5,-0.4989,-0.1746,0.0507,7.9612
37,1,1,0,1,32,11,3,18,3.5000,0.4107,0.0457,-0.3409,8.0302
37,2,1,1,1,32.1382,13,4,18,3.5000,0.4107,0.0457,-0.3409,8.0302
37,3,1,1,1,30,9,4,18,3.5000,0.4107,0.0457,-0.3409,8.0302
37,4,1,1,1,29,8,3,18,3.5000,0.4107,0.0457,-0.3409,8.0302
37,5,1,1,0,26,7,4,18,3.5000,0.4107,0.0457,-0.3409,8.0302
37,6,1,999,0,28.0632,10,999,18,3.5000,0.4107,0.0457,-0.3409,8.0302
37,7,2,0,0,35.3991,11,5,17,4,-0.1577,0.0623,0.7371,10.0234
37,8,2,0,1,22,9,3,17,4,-0.1577,0.0623,0.7371,10.0234
37,9,2,0,0,23,8.6194,2,17,4,-0.1577,0.0623,0.7371,10.0234
37,10,2,0,0,32,9,4,17,4,-0.1577,0.0623,0.7371,10.0234
37,11,2,0,1,31.7042,12,5,17,4,-0.1577,0.0623,0.7371,10.0234
37,12,2,1,0,36,13,4,17,4,-0.1577,0.0623,0.7371,10.0234
37,13,3,0,0,16,0,3,14.0252,6,-0.3077,0.4297,-0.4085,9.4875
37,14,3,1,0,25,8,3,14.0252,6,-0.3077,0.4297,-0.4085,9.4875
37,15,3,0,1,31,15,3,14.0252,6,-0.3077,0.4297,-0.4085,9.4875
37,16,3,0,1,27,9,6,14.0252,6,-0.3077,0.4297,-0.4085,9.4875
37,17,3,0,1,30,9,4,14.0252,6,-0.3077,0.4297,-0.4085,9.4875
37,18,3,0,1,23,8.9119,3,14.0252,6,-0.3077,0.4297,-0.4085,9.4875
37,19,4,0,0,34.3728,13,3,20,4.5000,0.3445,0.0443,-0.8795,8.1370
37,20,4,1,0,26,11,5,20,4.5000,0.3445,0.0443,-0.8795,8.1370
37,21,4,0,1,27,8,4,20,4.5000,0.3445,0.0443,-0.8795,8.1370
37,22,4,1,1,42,10,4,20,4.5000,0.3445,0.0443,-0.8795,8.1370
37,23,4,0,1,24,8,5,20,4.5000,0.3445,0.0443,-0.8795,8.1370
37,24,4,0,0,37,16,6,20,4.5000,0.3445,0.0443,-0.8795,8.1370
37,25,5,0,0,33,12,4,23,6.5000,0.6865,-0.0359,1.3592,9.0471
37,26,5,0,1,37,13,4,23,6.5000,0.6865,-0.0359,1.3592,9.0471
37,27,5,0,1,29,7.2447,4,23,6.5000,0.6865,-0.0359,1.3592,9.0471
37,28,5,0,1,32,9,5,23,6.5000,0.6865,-0.0359,1.3592,9.0471
37,29,5,0,0,24,6,4,23,6.5000,0.6865,-0.0359,1.3592,9.0471
37,30,5,1,0,31,6,3,23,6.5000,0.6865,-0.0359,1.3592,9.0471
37,31,6,1,0,21,2,3,13.3845,3.7758,-0.1305,0.2869,0.5783,8.1222
37,32,6,1,0,29,8,3,13.3845,3.7758,-0.1305,0.2869,0.5783,8.1222
37,33,6,0,1,34.3439,12,5,13.3845,3.7758,-0.1305,0.2869,0.5783,8.1222
37,34,6,0,1,25,9,5,13.3845,3.7758,-0.1305,0.2869,0.5783,8.1222
37,35,6,999,0,28.8884,12,999,13.3845,3.7758,-0.1305,0.2869,0.5783,8.1222
37,36,6,1,1,36,10.3727,5,13.3845,3.7758,-0.1305,0.2869,0.5783,8.1222
37,37,7,1,1,29,4,2,12,2,0.2291,-0.3776,0.4373,9.7315
37,38,7,0,1,26,7.2573,4,12,2,0.2291,-0.3776,0.4373,9.7315
37,39,7,1,0,26,6,2,12,2,0.2291,-0.3776,0.4373,9.7315
37,40,7,0,1,26,10,4,12,2,0.2291,-0.3776,0.4373,9.7315
37,41,7,1,1,31,9,4,12,2,0.2291,-0.3776,0.4373,9.7315
37,42,7,0,0,33,8,4,12,2,0.2291,-0.3776,0.4373,9.7315
37,43,8,999,0,26.4648,8,999,16,3.5000,-0.1122,-0.4816,-0.4593,9.0960
37,44,8,0,0,26,12,5,16,3.5000,-0.1122,-0.4816,-0.4593,9.0960
37,45,8,0,1,25,5,5,16,3.5000,-0.1122,-0.4816,-0.4593,9.0960
37,46,8,999,1,24.0435,9,999,16,3.5000,-0.1122,-0.4816,-0.4593,9.0960
37,47,8,0,1,29,5,3,16,3.5000,-0.1122,-0.4816,-0.4593,9.0960
37,48,8,0,0,27,12.1460,4,16,3.5000,-0.1122,-0.4816,-0.4593,9.0960
37,49,9,0,0,27,7,5,23,4,-0.3038,0.3117,-0.7079,9.7064
37,50,9,0,0,28,9,5,23,4,-0.3038,0.3117,-0.7079,9.7064
37,51,9,0,0,26,7,4,23,4,-0.3038,0.3117,-0.7079,9.7064
37,52,9,0,1,29,12,4,23,4,-0.3038,0.3117,-0.7079,9.7064
37,53,9,1,1,28,10,4,23,4,-0.3038,0.3117,-0.7079,9.7064
37,54,9,0,0,25,8.6061,5,23,4,-0.3038,0.3117,-0.7079,9.7064
37,55,10,1,1,33,8,4,24,6.5000,-0.1658,0.1282,-1.1851,8.8362
37,56,10,1,0,27,9,3,24,6.5000,-0.1658,0.1282,-1.1851,8.8362
37,57,10,0,1,29,6,4,24,6.5000,-0.1658,0.1282,-1.1851,8.8362
37,58,10,0,1,36,14,4,24,6.5000,-0.1658,0.1282,-1.1851,8.8362
37,59,10,0,0,24,3.5420,4,24,6.5000,-0.1658,0.1282,-1.1851,8.8362
37,60,10,0,1,22,5,3,24,6.5000,-0.1658,0.1282,-1.1851,8.8362
37,61,11,1,0,28,8,3,15,5,-0.4063,-0.2204,-0.1068,9.5670
37,62,11,0,1,26,7,6,15,5,-0.4063,-0.2204,-0.1068,9.5670
37,63,11,0,0,30,11,4,15,5,-0.4063,-0.2204,-0.1068,9.5670
37,64,11,0,1,28,8,4,15,5,-0.4063,-0.2204,-0.1068,9.5670
37,65,11,0,1,28,8,3,15,5,-0.4063,-0.2204,-0.1068,9.5670
37,66,11,1,0,25,5,3,15,5,-0.4063,-0.2204,-0.1068,9.5670
37,67,12,0,1,36,10,5,18,6,1.4775,-0.6983,0.4136,9.4461
37,68,12,0,1,32,6.5505,3,18,6,1.4775,-0.6983,0.4136,9.4461
37,69,12,0,0,30,11,4,18,6,1.4775,-0.6983,0.4136,9.4461
37,70,12,0,0,30,12,7,18,6,1.4775,-0.6983,0.4136,9.4461
37,71,12,1,0,34,9,3,18,6,1.4775,-0.6983,0.4136,9.4461
37,72,12,999,1,32.9760,7,999,18,6,1.4775,-0.6983,0.4136,9.4461
37,73,13,0,1,24,5,5,19,4.5000,-1.2859,0.2959,-0.6338,8.3273
37,74,13,0,1,23,2,4,19,4.5000,-1.2859,0.2959,-0.6338,8.3273
37,75,13,0,0,25,10,4,19,4.5000,-1.2859,0.2959,-0.6338,8.3273
37,76,13,1,0,27,11,4,19,4.5000,-1.2859,0.2959,-0.6338,8.3273
37,77,13,1,1,24,6,3,19,4.5000,-1.2859,0.2959,-0.6338,8.3273
37,78,13,999,1,31.0605,8,999,19,4.5000,-1.2859,0.2959,-0.6338,8.3273
37,79,14,1,1,24,3,2,20,5,1.0248,-0.4014,-0.6760,8.9423
37,80,14,0,1,30,11.1543,3,20,5,1.0248,-0.4014,-0.6760,8.9423
37,81,14,1,0,22,7,2,20,5,1.0248,-0.4014,-0.6760,8.9423
37,82,14,1,0,27,8,4,20,5,1.0248,-0.4014,-0.6760,8.9423
37,83,14,0,0,38,10,4,20,5,1.0248,-0.4014,-0.6760,8.9423
37,84,14,1,1,30,4,4,20,5,1.0248,-0.4014,-0.6760,8.9423
37,85,15,0,1,34,9,3,15,4.5000,0.3059,0.1465,-1.0229,9.5131
37,86,15,0,1,24,13,5,15,4.5000,0.3059,0.1465,-1.0229,9.5131
37,87,15,1,1,21,5,3,15,4.5000,0.3059,0.1465,-1.0229,9.5131
37,88,15,0,1,33,12,3,15,4.5000,0.3059,0.1465,-1.0229,9.5131
37,89,15,0,1,35,10,5,15,4.5000,0.3059,0.1465,-1.0229,9.5131
37,90,15,1,1,23,3.8787,1,15,4.5000,0.3059,0.1465,-1.0229,9.5131
37,91,16,0,1,28,9,5,24,4.5000,-0.8248,0.6820,0.3422,8.2469
37,92,16,999,1,26.0509,9,999,24,4.5000,-0.8248,0.6820,0.3422,8.2469
37,93,16,1,0,24,4,3,24,4.5000,-0.8248,0.6820,0.3422,8.2469
37,94,16,0,1,34,12,5,24,4.5000,-0.8248,0.6820,0.3422,8.2469
37,95,16,0,0,34,8,5,24,4.5000,-0.8248,0.6820,0.3422,8.2469
37,96,16,1,0,35.4708,12,6,24,4.5000,-0.8248,0.6820,0.3422,8.2469
37,97,17,1,0,29,4,3,15,5.5000,0.7926,-0.3776,-0.1279,8.4132
37,98,17,999,0,24.0634,11,999,15,5.5000,0.7926,-0.3776,-0.1279,8.4132
37,99,17,0,0,26,10,5,15,5.5000,0.7926,-0.3776,-0.1279,8.4132
37,100,17,0,1,33,10,4,15,5.5000,0.7926,-0.3776,-0.1279,8.4132
37,101,17,1,1,29,9.3501,4,15,5.5000,0.7926,-0.3776,-0.1279,8.4132
37,102,17,0,0,28.0179,12,6,15,5.5000,0.7926,-0.3776,-0.1279,8.4132
37,103,18,0,1,22.5218,10,1,16,4,-0.5302,0.4118,1.0189,10.6818
37,104,18,1,0,22,10,4,16,4,-0.5302,0.4118,1.0189,10.6818
37,105,18,0,1,28,9,3,16,4,-0.5302,0.4118,1.0189,10.6818
37,106,18,1,1,32,13,4,16,4,-0.5302,0.4118,1.0189,10.6818
37,107,18,0,0,27,10,2,16,4,-0.5302,0.4118,1.0189,10.6818
37,108,18,999,1,28.2434,17,999,16,4,-0.5302,0.4118,1.0189,10.6818
37,109,19,0,0,28,8,5,22,5,0.3239,-0.4862,-0.5486,8.2200
37,110,19,0,0,33,13,4,22,5,0.3239,-0.4862,-0.5486,8.2200
37,111,19,0,1,30.0295,9,4,22,5,0.3239,-0.4862,-0.5486,8.2200
37,112,19,0,0,26,4,7,22,5,0.3239,-0.4862,-0.5486,8.2200
37,113,19,0,1,33,9.8255,3,22,5,0.3239,-0.4862,-0.5486,8.2200
37,114,19,0,0,27.1730,11,4,22,5,0.3239,-0.4862,-0.5486,8.2200
37,115,20,0,0,23,9,3,14,3,0.8133,-0.5573,1.4190,9.4771
37,116,20,1,0,22,6,4,14,3,0.8133,-0.5573,1.4190,9.4771
37,117,20,0,0,29,12,4,14,3,0.8133,-0.5573,1.4190,9.4771
37,118,20,0,0,26,15,4,14,3,0.8133,-0.5573,1.4190,9.4771
37,119,20,1,0,29,10,3,14,3,0.8133,-0.5573,1.4190,9.4771
37,120,20,0,0,24,9,4,14,3,0.8133,-0.5573,1.4190,9.4771
37,121,21,0,1,25,7,3,19,5,-0.3783,0.0261,0.8449,8.1943
37,122,21,1,0,31.3637,17,4,19,5,-0.3783,0.0261,0.8449,8.1943
37,123,21,1,0,17,5,2,19,5,-0.3783,0.0261,0.8449,8.1943
37,124,21,0,0,35,10.9743,5,19,5,-0.3783,0.0261,0.8449,8.1943
37,125,21,0,0,26,9,5,19,5,-0.3783,0.0261,0.8449,8.1943
37,126,21,0,1,37,10,3,19,5,-0.3783,0.0261,0.8449,8.1943
37,127,22,0,1,39,10,5,22.5666,7,0.4745,-0.5226,-0.6353,9.4066
37,128,22,0,1,31,7,4,22.5666,7,0.4745,-0.5226,-0.6353,9.4066
37,129,22,0,1,32,6,3,22.5666,7,0.4745,-0.5226,-0.6353,9.4066
37,130,22,0,1,33,9,6,22.5666,7,0.4745,-0.5226,-0.6353,9.4066
37,131,22,0,0,32,5,3,22.5666,7,0.4745,-0.5226,-0.6353,9.4066
37,132,22,0,1,31,12.4863,3,22.5666,7,0.4745,-0.5226,-0.6353,9.4066
37,133,23,0,1,28,11,4,24,4.8043,0.1208,-0.1689,0.5272,11.3880
37,134,23,0,0,22,10,4,24,4.8043,0.1208,-0.1689,0.5272,11.3880
37,135,23,999,0,25.4050,14,999,24,4.8043,0.1208,-0.1689,0.5272,11.3880
37,136,23,0,1,33,11,5,24,4.8043,0.1208,-0.1689,0.5272,11.3880
37,137,23,0,1,30,9,4,24,4.8043,0.1208,-0.1689,0.5272,11.3880
37,138,23,0,1,27.8356,13,6,24,4.8043,0.1208,-0.1689,0.5272,11.3880
37,139,24,0,0,28,10,3,19,8,-0.2914,-0.1417,0.2458,9.9260
37,140,24,0,1,36,14,4,19,8,-0.2914,-0.1417,0.2458,9.9260
37,141,24,1,0,27,7.7267,3,19,8,-0.2914,-0.1417,0.2458,9.9260
37,142,24,0,0,26,11,2,19,8,-0.2914,-0.1417,0.2458,9.9260
37,143,24,0,0,24,9,1,19,8,-0.2914,-0.1417,0.2458,9.9260
37,144,24,0,1,30.3504,13,4,19,8,-0.2914,-0.1417,0.2458,9.9260
37,145,25,999,1,29.7677,10,999,19.9695,7,-0.0243,-0.0767,-0.8929,8.4836
37,146,25,1,0,26,8,1,19.9695,7,-0.0243,-0.0767,-0.8929,8.4836
37,147,25,0,0,34,6,4,19.9695,7,-0.0243,-0.0767,-0.8929,8.4836
37,148,25,1,0,26,6,2,19.9695,7,-0.0243,-0.0767,-0.8929,8.4836
37,149,25,999,1,33.8684,10,999,19.9695,7,-0.0243,-0.0767,-0.8929,8.4836
37,150,25,0,0,28,6.7432,4,19.9695,7,-0.0243,-0.0767,-0.8929,8.4836
37,151,26,0,1,29,9,4,22,5,-0.1357,-0.0994,0.3720,10.1890
37,152,26,0,0,28.8314,12,4,22,5,-0.1357,-0.0994,0.3720,10.1890
37,153,26,1,0,23,10,3,22,5,-0.1357,-0.0994,0.3720,10.1890
37,154,26,0,0,22,9,5,22,5,-0.1357,-0.0994,0.3720,10.1890
37,155,26,0,1,31,7,3,22,5,-0.1357,-0.0994,0.3720,10.1890
37,156,26,0,1,26,10,4,22,5,-0.1357,-0.0994,0.3720,10.1890
37,157,27,1,1,34,13.4074,3,21,4.5000,-0.7594,0.2662,1.1252,9.6692
37,158,27,0,1,32,12,4,21,4.5000,-0.7594,0.2662,1.1252,9.6692
37,159,27,0,1,30.3690,13,6,21,4.5000,-0.7594,0.2662,1.1252,9.6692
37,160,27,1,1,29,7,5,21,4.5000,-0.7594,0.2662,1.1252,9.6692
37,161,27,0,0,20,4,5,21,4.5000,-0.7594,0.2662,1.1252,9.6692
37,162,27,0,0,29,12,5,21,4.5000,-0.7594,0.2662,1.1252,9.6692
37,163,28,1,1,25,3,5,26,6,-0.3739,0.1857,-0.7971,8.6168
37,164,28,0,1,30,7.0096,5,26,6,-0.3739,0.1857,-0.7971,8.6168
37,165,28,0,1,29,8,7,26,6,-0.3739,0.1857,-0.7971,8.6168
37,166,28,0,0,30,8,5,26,6,-0.3739,0.1857,-0.7971,8.6168
37,167,28,1,0,26,9,3,26,6,-0.3739,0.1857,-0.7971,8.6168
37,168,28,0,1,36.1828,11,7,26,6,-0.3739,0.1857,-0.7971,8.6168
37,169,29,0,1,30,12,4,19,3.5000,1.1065,-0.2616,1.5821,7.9302
37,170,29,0,1,30,12,3,19,3.5000,1.1065,-0.2616,1.5821,7.9302
37,171,29,1,1,32,13.5872,3,19,3.5000,1.1065,-0.2616,1.5821,7.9302
37,172,29,999,0,23,5,999,19,3.5000,1.1065,-0.2616,1.5821,7.9302
37,173,29,999,0,34.1569,14,999,19,3.5000,1.1065,-0.2616,1.5821,7.9302
37,174,29,0,1,35,13,5,19,3.5000,1.1065,-0.2616,1.5821,7.9302
37,175,30,1,0,26,9,4,21,4,0.1781,-0.4053,0.4004,11.1461
37,176,30,1,0,22,14,7,21,4,0.1781,-0.4053,0.4004,11.1461
37,177,30,1,0,30,11.7950,2,21,4,0.1781,-0.4053,0.4004,11.1461
37,178,30,0,0,30,14,6,21,4,0.1781,-0.4053,0.4004,11.1461
37,179,30,0,1,29,14,5,21,4,0.1781,-0.4053,0.4004,11.1461
37,180,30,1,1,32,17.0544,3,21,4,0.1781,-0.4053,0.4004,11.1461
37,181,31,1,0,28,10,3,21,3.6036,0.6124,-0.3080,0.8782,9.9034
37,182,31,0,0,30.3009,14,4,21,3.6036,0.6124,-0.3080,0.8782,9.9034
37,183,31,1,1,22,8,5,21,3.6036,0.6124,-0.3080,0.8782,9.9034
37,184,31,0,1,35,11,3,21,3.6036,0.6124,-0.3080,0.8782,9.9034
37,185,31,0,0,28.3440,15,5,21,3.6036,0.6124,-0.3080,0.8782,9.9034
37,186,31,0,1,28,12,7,21,3.6036,0.6124,-0.3080,0.8782,9.9034
37,187,32,1,1,23,9,3,15,4.5000,-0.2536,-0.1200,0.0546,9.8560
37,188,32,0,0,28,9,3,15,4.5000,-0.2536,-0.1200,0.0546,9.8560
37,189,32,0,0,29,12,3,15,4.5000,-0.2536,-0.1200,0.0546,9.8560
37,190,32,1,0,25,6,4,15,4.5000,-0.2536,-0.1200,0.0546,9.8560
37,191,32,1,0,29,11,3,15,4.5000,-0.2536,-0.1200,0.0546,9.8560
37,192,32,0,0,25,10.6211,4,15,4.5000,-0.2536,-0.1200,0.0546,9.8560
37,193,33,1,1,32,8,3,19,5,0.5716,-0.2310,1.1594,9.9067
37,194,33,0,1,31,12,6,19,5,0.5716,-0.2310,1.1594,9.9067
37,195,33,0,0,29.1736,14,4,19,5,0.5716,-0.2310,1.1594,9.9067
37,196,33,0,0,33,13,5,19,5,0.5716,-0.2310,1.1594,9.9067
37,197,33,0,1,25.7533,10,3,19,5,0.5716,-0.2310,1.1594,9.9067
37,198,33,0,1,32,11,3,19,5,0.5716,-0.2310,1.1594,9.9067
37,199,34,1,1,27,9,4,24,5.5000,0.2456,0.0545,1.5545,9.6905
37,200,34,0,1,30,11,4,24,5.5000,0.2456,0.0545,1.5545,9.6905
37,201,34,1,0,25.2061,11,5,24,5.5000,0.2456,0.0545,1.5545,9.6905
37,202,34,0,1,30,9.9511,6,24,5.5000,0.2456,0.0545,1.5545,9.6905
37,203,34,0,1,31,12,4,24,5.5000,0.2456,0.0545,1.5545,9.6905
37,204,34,0,1,41.5380,13,3,24,5.5000,0.2456,0.0545,1.5545,9.6905
37,205,35,0,0,32.8507,15,7,33,3,-0.4547,-0.1125,0.0338,9.9639
37,206,35,0,1,38,12,6,33,3,-0.4547,-0.1125,0.0338,9.9639
37,207,35,0,1,32,8,5,33,3,-0.4547,-0.1125,0.0338,9.9639
37,208,35,0,1,30,7,3,33,3,-0.4547,-0.1125,0.0338,9.9639
37,209,35,0,1,37.7873,15,7,33,3,-0.4547,-0.1125,0.0338,9.9639
37,210,35,0,0,18,4,2,33,3,-0.4547,-0.1125,0.0338,9.9639
37,211,36,0,0,22,8,5,26,6,-1.0441,0.0114,-0.8056,9.5662
37,212,36,0,0,23,9,5,26,6,-1.0441,0.0114,-0.8056,9.5662
37,213,36,0,1,31,11,5,26,6,-1.0441,0.0114,-0.8056,9.5662
37,214,36,0,0,29,10,3,26,6,-1.0441,0.0114,-0.8056,9.5662
37,215,36,0,0,20,10,5,26,6,-1.0441,0.0114,-0.8056,9.5662
37,216,36,0,1,20,9,5,26,6,-1.0441,0.0114,-0.8056,9.5662
37,217,37,1,0,36,6,4,17,6,-0.7157,-0.2062,-0.4484,8.2337
37,218,37,0,1,32,9,3,17,6,-0.7157,-0.2062,-0.4484,8.2337
37,219,37,1,0,26,7,2,17,6,-0.7157,-0.2062,-0.4484,8.2337
37,220,37,0,0,26,11,2,17,6,-0.7157,-0.2062,-0.4484,8.2337
37,221,37,1,0,23,10,4,17,6,-0.7157,-0.2062,-0.4484,8.2337
37,222,37,0,0,31,11,5,17,6,-0.7157,-0.2062,-0.4484,8.2337
37,223,38,1,1,30,7,3,27,10,0.4325,-0.1883,0.3688,10.0460
37,224,38,0,0,36,11,5,27,10,0.4325,-0.1883,0.3688,10.0460
37,225,38,0,1,28,11,3,27,10,0.4325,-0.1883,0.3688,10.0460
37,226,38,0,1,26,10,4,27,10,0.4325,-0.1883,0.3688,10.0460
37,227,38,0,0,31,9,5,27,10,0.4325,-0.1883,0.3688,10.0460
37,228,38,0,0,25,8,4,27,10,0.4325,-0.1883,0.3688,10.0460
37,229,39,0,0,30,12,6,19,4,-0.2357,0.6687,1.0754,10.8105
37,230,39,0,1,23,8,4,19,4,-0.2357,0.6687,1.0754,10.8105
37,231,39,0,1,40,15,5,19,4,-0.2357,0.6687,1.0754,10.8105
37,232,39,1,1,27,12,3,19,4,-0.2357,0.6687,1.0754,10.8105
37,233,39,1,0,22,9,5,19,4,-0.2357,0.6687,1.0754,10.8105
37,234,39,1,1,39.8691,15,4,19,4,-0.2357,0.6687,1.0754,10.8105
37,235,40,0,1,30,10,4,15,3.5000,-0.3266,0.2560,0.5138,11.1448
37,236,40,999,1,27.9207,8,999,15,3.5000,-0.3266,0.2560,0.5138,11.1448
37,237,40,1,1,26,10,2,15,3.5000,-0.3266,0.2560,0.5138,11.1448
37,238,40,0,0,25,14,6,15,3.5000,-0.3266,0.2560,0.5138,11.1448
37,239,40,0,1,34.2039,15,5,15,3.5000,-0.3266,0.2560,0.5138,11.1448
37,240,40,0,0,26.8375,16,6,15,3.5000,-0.3266,0.2560,0.5138,11.1448
37,241,41,0,1,35.1400,13,5,23,5.5000,-0.8772,0.5992,-0.2294,9.7621
37,242,41,0,0,30,10,4,23,5.5000,-0.8772,0.5992,-0.2294,9.7621
37,243,41,0,1,28.0178,13,4,23,5.5000,-0.8772,0.5992,-0.2294,9.7621
37,244,41,1,0,24,8,2,23,5.5000,-0.8772,0.5992,-0.2294,9.7621
37,245,41,0,1,41,17,5,23,5.5000,-0.8772,0.5992,-0.2294,9.7621
37,246,41,0,0,28,8,6,23,5.5000,-0.8772,0.5992,-0.2294,9.7621
37,247,42,1,1,28,11,5,18,5,0.7049,-0.6385,0.0585,10.3192
37,248,42,1,1,32,7,4,18,5,0.7049,-0.6385,0.0585,10.3192
37,249,42,0,0,28.2634,12,4,18,5,0.7049,-0.6385,0.0585,10.3192
37,250,42,1,0,27.4943,14,3,18,5,0.7049,-0.6385,0.0585,10.3192
37,251,42,0,1,27,9,2,18,5,0.7049,-0.6385,0.0585,10.3192
37,252,42,0,0,25.8716,13,5,18,5,0.7049,-0.6385,0.0585,10.3192
37,253,43,0,0,28.3911,12,4,15,4.5000,0.9849,-0.2319,0.1460,9.8319
37,254,43,0,1,27,9,5,15,4.5000,0.9849,-0.2319,0.1460,9.8319
37,255,43,0,1,36,11,5,15,4.5000,0.9849,-0.2319,0.1460,9.8319
37,256,43,0,0,23,14,4,15,4.5000,0.9849,-0.2319,0.1460,9.8319
37,257,43,1,0,29,13,4,15,4.5000,0.9849,-0.2319,0.1460,9.8319
37,258,43,1,1,23,13,3,15,4.5000,0.9849,-0.2319,0.1460,9.8319
37,259,44,1,0,28,10,2,21,6,-0.3822,-0.0525,-0.4260,10.3389
37,260,44,0,0,29.0163,15,6,21,6,-0.3822,-0.0525,-0.4260,10.3389
37,261,44,0,1,26,10,4,21,6,-0.3822,-0.0525,-0.4260,10.3389
37,262,44,0,1,31,10,4,21,6,-0.3822,-0.0525,-0.4260,10.3389
37,263,44,1,1,26.3790,15,7,21,6,-0.3822,-0.0525,-0.4260,10.3389
37,264,44,0,0,25,8,6,21,6,-0.3822,-0.0525,-0.4260,10.3389
37,265,45,0,0,25,11,4,12,3,-0.2750,-0.3030,0.6888,10.0259
