imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,beta_1j.latent,empower[team],lmx[team],lmx.mean[team]
55,213,36,0,1,31,11,5,26,6,0.8024,-0.6797,-0.7092,10.6872
55,214,36,0,0,29,10,3,26,6,0.8024,-0.6797,-0.7092,10.6872
55,215,36,0,0,20,10,5,26,6,0.8024,-0.6797,-0.7092,10.6872
55,216,36,0,1,20,9,5,26,6,0.8024,-0.6797,-0.7092,10.6872
55,217,37,1,0,36,6,4,17,6,0.1262,-0.0509,0.1748,11.7526
55,218,37,0,1,32,9,3,17,6,0.1262,-0.0509,0.1748,11.7526
55,219,37,1,0,26,7,2,17,6,0.1262,-0.0509,0.1748,11.7526
55,220,37,0,0,26,11,2,17,6,0.1262,-0.0509,0.1748,11.7526
55,221,37,1,0,23,10,4,17,6,0.1262,-0.0509,0.1748,11.7526
55,222,37,0,0,31,11,5,17,6,0.1262,-0.0509,0.1748,11.7526
55,223,38,1,1,30,7,3,27,10,0.3132,-0.8228,0.3273,9.1909
55,224,38,0,0,36,11,5,27,10,0.3132,-0.8228,0.3273,9.1909
55,225,38,0,1,28,11,3,27,10,0.3132,-0.8228,0.3273,9.1909
55,226,38,0,1,26,10,4,27,10,0.3132,-0.8228,0.3273,9.1909
55,227,38,0,0,31,9,5,27,10,0.3132,-0.8228,0.3273,9.1909
55,228,38,0,0,25,8,4,27,10,0.3132,-0.8228,0.3273,9.1909
55,229,39,0,0,30,12,6,19,4,1.1945,-0.2434,0.2256,10.0402
55,230,39,0,1,23,8,4,19,4,1.1945,-0.2434,0.2256,10.0402
55,231,39,0,1,40,15,5,19,4,1.1945,-0.2434,0.2256,10.0402
55,232,39,1,1,27,12,3,19,4,1.1945,-0.2434,0.2256,10.0402
55,233,39,1,0,22,9,5,19,4,1.1945,-0.2434,0.2256,10.0402
55,234,39,1,1,32.9135,15,4,19,4,1.1945,-0.2434,0.2256,10.0402
55,235,40,0,1,30,10,4,15,3.5000,0.7543,0.2914,0.5399,11.3651
55,236,40,999,1,26.4470,8,999,15,3.5000,0.7543,0.2914,0.5399,11.3651
55,237,40,1,1,26,10,2,15,3.5000,0.7543,0.2914,0.5399,11.3651
55,238,40,0,0,25,14,6,15,3.5000,0.7543,0.2914,0.5399,11.3651
55,239,40,0,1,28.7835,15,5,15,3.5000,0.7543,0.2914,0.5399,11.3651
55,240,40,0,0,27.6963,16,6,15,3.5000,0.7543,0.2914,0.5399,11.3651
55,241,41,0,1,37.9720,13,5,23,5.5000,1.6001,0.2524,0.5590,9.7868
55,242,41,0,0,30,10,4,23,5.5000,1.6001,0.2524,0.5590,9.7868
55,243,41,0,1,32.8681,13,4,23,5.5000,1.6001,0.2524,0.5590,9.7868
55,244,41,1,0,24,8,2,23,5.5000,1.6001,0.2524,0.5590,9.7868
55,245,41,0,1,41,17,5,23,5.5000,1.6001,0.2524,0.5590,9.7868
55,246,41,0,0,28,8,6,23,5.5000,1.6001,0.2524,0.5590,9.7868
55,247,42,1,1,28,11,5,18,5,0.0509,0.0830,1.2433,10.6661
55,248,42,1,1,32,7,4,18,5,0.0509,0.0830,1.2433,10.6661
55,249,42,0,0,25.9274,12,4,18,5,0.0509,0.0830,1.2433,10.6661
55,250,42,1,0,27.7556,14,3,18,5,0.0509,0.0830,1.2433,10.6661
55,251,42,0,1,27,9,2,18,5,0.0509,0.0830,1.2433,10.6661
55,252,42,0,0,28.2166,13,5,18,5,0.0509,0.0830,1.2433,10.6661
55,253,43,0,0,26.3446,12,4,15,4.5000,-0.2481,-0.5809,1.1639,11.4112
55,254,43,0,1,27,9,5,15,4.5000,-0.2481,-0.5809,1.1639,11.4112
55,255,43,0,1,36,11,5,15,4.5000,-0.2481,-0.5809,1.1639,11.4112
55,256,43,0,0,23,14,4,15,4.5000,-0.2481,-0.5809,1.1639,11.4112
55,257,43,1,0,29,13,4,15,4.5000,-0.2481,-0.5809,1.1639,11.4112
55,258,43,1,1,23,13,3,15,4.5000,-0.2481,-0.5809,1.1639,11.4112
55,259,44,1,0,28,10,2,21,6,0.5923,0.5685,0.5768,10.6599
55,260,44,0,0,27.8901,15,6,21,6,0.5923,0.5685,0.5768,10.6599
55,261,44,0,1,26,10,4,21,6,0.5923,0.5685,0.5768,10.6599
55,262,44,0,1,31,10,4,21,6,0.5923,0.5685,0.5768,10.6599
55,263,44,1,1,34.7339,15,7,21,6,0.5923,0.5685,0.5768,10.6599
55,264,44,0,0,25,8,6,21,6,0.5923,0.5685,0.5768,10.6599
55,265,45,0,0,25,11,4,12,3,0.7520,-0.3814,0.0872,10.0286
55,266,45,1,1,25,9,1,12,3,0.7520,-0.3814,0.0872,10.0286
55,267,45,1,1,29,7,4,12,3,0.7520,-0.3814,0.0872,10.0286
55,268,45,0,0,22,9,4,12,3,0.7520,-0.3814,0.0872,10.0286
55,269,45,1,0,19,5,1,12,3,0.7520,-0.3814,0.0872,10.0286
55,270,45,1,1,28,11,4,12,3,0.7520,-0.3814,0.0872,10.0286
55,271,46,1,0,21,6,2,17,4.5000,1.1353,0.4649,0.2515,9.2536
55,272,46,1,0,35,12,3,17,4.5000,1.1353,0.4649,0.2515,9.2536
55,273,46,0,0,28,8,3,17,4.5000,1.1353,0.4649,0.2515,9.2536
55,274,46,0,1,33,14,5,17,4.5000,1.1353,0.4649,0.2515,9.2536
55,275,46,999,0,28.8018,9,999,17,4.5000,1.1353,0.4649,0.2515,9.2536
55,276,46,999,0,27.8977,10,999,17,4.5000,1.1353,0.4649,0.2515,9.2536
55,277,47,999,0,33.7271,8,999,22.7308,4.5000,-0.7013,0.5235,-0.0869,8.7699
55,278,47,1,1,37,5,3,22.7308,4.5000,-0.7013,0.5235,-0.0869,8.7699
55,279,47,1,0,32,7,2,22.7308,4.5000,-0.7013,0.5235,-0.0869,8.7699
55,280,47,0,0,27,10,3,22.7308,4.5000,-0.7013,0.5235,-0.0869,8.7699
55,281,47,0,1,33,9,2,22.7308,4.5000,-0.7013,0.5235,-0.0869,8.7699
55,282,47,1,1,32,7,6,22.7308,4.5000,-0.7013,0.5235,-0.0869,8.7699
55,283,48,0,0,24,5,4,24,3.5000,0.7517,-0.5371,0.8910,7.6264
55,284,48,0,1,28,11,6,24,3.5000,0.7517,-0.5371,0.8910,7.6264
55,285,48,0,0,23,7,2,24,3.5000,0.7517,-0.5371,0.8910,7.6264
55,286,48,0,0,30,11,5,24,3.5000,0.7517,-0.5371,0.8910,7.6264
55,287,48,0,0,22,5,6,24,3.5000,0.7517,-0.5371,0.8910,7.6264
55,288,48,0,0,27,8,3,24,3.5000,0.7517,-0.5371,0.8910,7.6264
55,289,49,0,0,31,10,6,21,4.5000,0.5779,0.3855,0.3078,10.2558
55,290,49,1,0,24,9,4,21,4.5000,0.5779,0.3855,0.3078,10.2558
55,291,49,1,0,36,14,4,21,4.5000,0.5779,0.3855,0.3078,10.2558
55,292,49,0,1,33,9,5,21,4.5000,0.5779,0.3855,0.3078,10.2558
55,293,49,0,1,31,15,7,21,4.5000,0.5779,0.3855,0.3078,10.2558
55,294,49,0,1,27,6,5,21,4.5000,0.5779,0.3855,0.3078,10.2558
55,295,50,1,0,27,9,5,22,3,-0.1906,-0.6016,0.3884,10.3336
55,296,50,999,0,28,8,999,22,3,-0.1906,-0.6016,0.3884,10.3336
55,297,50,0,0,24.7582,13,4,22,3,-0.1906,-0.6016,0.3884,10.3336
55,298,50,0,0,28,14,4,22,3,-0.1906,-0.6016,0.3884,10.3336
55,299,50,0,1,34,13,6,22,3,-0.1906,-0.6016,0.3884,10.3336
55,300,50,1,0,27,8,3,22,3,-0.1906,-0.6016,0.3884,10.3336
55,301,51,0,0,28,12,6,26,6.2408,1.0575,-0.0610,0.9616,11.3298
55,302,51,0,1,36.7059,17,6,26,6.2408,1.0575,-0.0610,0.9616,11.3298
55,303,51,0,0,35,13,6,26,6.2408,1.0575,-0.0610,0.9616,11.3298
55,304,51,0,1,41.9542,17,6,26,6.2408,1.0575,-0.0610,0.9616,11.3298
55,305,51,0,1,23,5,5,26,6.2408,1.0575,-0.0610,0.9616,11.3298
55,306,51,0,1,28.1702,11,4,26,6.2408,1.0575,-0.0610,0.9616,11.3298
55,307,52,0,1,32,8,5,19,5.5000,0.4042,0.6888,0.0928,7.6631
55,308,52,0,0,29.0638,10,4,19,5.5000,0.4042,0.6888,0.0928,7.6631
55,309,52,1,1,26.0813,13,6,19,5.5000,0.4042,0.6888,0.0928,7.6631
55,310,52,0,1,28,8,4,19,5.5000,0.4042,0.6888,0.0928,7.6631
55,311,52,0,0,31,9,4,19,5.5000,0.4042,0.6888,0.0928,7.6631
55,312,52,1,1,37,9,4,19,5.5000,0.4042,0.6888,0.0928,7.6631
55,313,53,0,1,27,7,3,21,3.5000,0.0466,-0.1456,0.1031,9.0479
55,314,53,0,0,27.4340,10,4,21,3.5000,0.0466,-0.1456,0.1031,9.0479
55,315,53,999,0,29.4154,8,1,21,3.5000,0.0466,-0.1456,0.1031,9.0479
55,316,53,0,0,32,9,4,21,3.5000,0.0466,-0.1456,0.1031,9.0479
55,317,53,0,0,29,10,5,21,3.5000,0.0466,-0.1456,0.1031,9.0479
55,318,53,0,0,29,8,4,21,3.5000,0.0466,-0.1456,0.1031,9.0479
55,319,54,0,1,30,16,5,21,6.5000,0.6285,-0.2501,1.7138,12.5788
55,320,54,1,1,23.2685,13,3,21,6.5000,0.6285,-0.2501,1.7138,12.5788
55,321,54,0,1,24,10,5,21,6.5000,0.6285,-0.2501,1.7138,12.5788
55,322,54,0,1,33,12,5,21,6.5000,0.6285,-0.2501,1.7138,12.5788
55,323,54,0,1,33.7791,17,5,21,6.5000,0.6285,-0.2501,1.7138,12.5788
55,324,54,0,1,27,15,4,21,6.5000,0.6285,-0.2501,1.7138,12.5788
55,325,55,0,0,28,7,3,25.1198,6,0.5555,-0.7296,-1.5369,7.8867
55,326,55,0,0,26,6,2,25.1198,6,0.5555,-0.7296,-1.5369,7.8867
55,327,55,0,0,27,5,4,25.1198,6,0.5555,-0.7296,-1.5369,7.8867
55,328,55,0,0,28,10,4,25.1198,6,0.5555,-0.7296,-1.5369,7.8867
55,329,55,0,0,24,8,4,25.1198,6,0.5555,-0.7296,-1.5369,7.8867
55,330,55,0,0,27,6,4,25.1198,6,0.5555,-0.7296,-1.5369,7.8867
55,331,56,0,1,26,10,5,14,5,0.4947,-0.5589,-0.0209,9.2202
55,332,56,1,0,23,8,2,14,5,0.4947,-0.5589,-0.0209,9.2202
55,333,56,1,0,19,8,2,14,5,0.4947,-0.5589,-0.0209,9.2202
55,334,56,999,1,24.6675,11,1,14,5,0.4947,-0.5589,-0.0209,9.2202
55,335,56,1,0,23,9,2,14,5,0.4947,-0.5589,-0.0209,9.2202
55,336,56,999,0,24.9764,15,999,14,5,0.4947,-0.5589,-0.0209,9.2202
55,337,57,0,0,29,12,5,12,3.5000,0.7984,0.6217,-0.1715,11.7829
55,338,57,0,0,26,9,5,12,3.5000,0.7984,0.6217,-0.1715,11.7829
55,339,57,1,1,25,16,3,12,3.5000,0.7984,0.6217,-0.1715,11.7829
55,340,57,0,0,25,11,3,12,3.5000,0.7984,0.6217,-0.1715,11.7829
55,341,57,1,1,27,12,3,12,3.5000,0.7984,0.6217,-0.1715,11.7829
55,342,57,0,0,31,10,2,12,3.5000,0.7984,0.6217,-0.1715,11.7829
55,343,58,0,0,20,8,3,18,5,1.0265,0.4422,-0.3845,8.7951
55,344,58,0,1,29,8,5,18,5,1.0265,0.4422,-0.3845,8.7951
55,345,58,0,0,33,9,5,18,5,1.0265,0.4422,-0.3845,8.7951
55,346,58,0,1,32,13,5,18,5,1.0265,0.4422,-0.3845,8.7951
55,347,58,1,0,28,7,2,18,5,1.0265,0.4422,-0.3845,8.7951
55,348,58,0,0,29,10,4,18,5,1.0265,0.4422,-0.3845,8.7951
55,349,59,0,1,30,11,5,13,3.5000,0.2182,-1.0048,-1.8413,11.0298
55,350,59,0,0,28,7,4,13,3.5000,0.2182,-1.0048,-1.8413,11.0298
55,351,59,0,0,29,13,2,13,3.5000,0.2182,-1.0048,-1.8413,11.0298
55,352,59,0,0,21,9,3,13,3.5000,0.2182,-1.0048,-1.8413,11.0298
55,353,59,1,0,26,10,4,13,3.5000,0.2182,-1.0048,-1.8413,11.0298
55,354,59,999,0,23.4625,6,999,13,3.5000,0.2182,-1.0048,-1.8413,11.0298
55,355,60,1,1,27,6,4,22,6,0.7346,-0.1988,-0.3136,8.1779
55,356,60,0,1,28,11,6,22,6,0.7346,-0.1988,-0.3136,8.1779
55,357,60,1,0,27,5,2,22,6,0.7346,-0.1988,-0.3136,8.1779
55,358,60,0,0,24,8,3,22,6,0.7346,-0.1988,-0.3136,8.1779
55,359,60,0,1,25,4,3,22,6,0.7346,-0.1988,-0.3136,8.1779
55,360,60,0,0,31,9,3,22,6,0.7346,-0.1988,-0.3136,8.1779
55,361,61,0,1,32,11,2,25,5,0.8755,0.0304,0.1352,9.1705
55,362,61,1,1,30.3908,13,3,25,5,0.8755,0.0304,0.1352,9.1705
55,363,61,1,0,33,10,4,25,5,0.8755,0.0304,0.1352,9.1705
55,364,61,0,0,23,7,3,25,5,0.8755,0.0304,0.1352,9.1705
55,365,61,0,1,30,11,4,25,5,0.8755,0.0304,0.1352,9.1705
55,366,61,999,1,30,6,999,25,5,0.8755,0.0304,0.1352,9.1705
55,367,62,0,0,22,4,2,15,2,0.9388,-0.0439,-0.1908,9.9753
55,368,62,0,0,29,11,6,15,2,0.9388,-0.0439,-0.1908,9.9753
55,369,62,1,1,28,12,4,15,2,0.9388,-0.0439,-0.1908,9.9753
55,370,62,1,1,29,12,4,15,2,0.9388,-0.0439,-0.1908,9.9753
55,371,62,1,0,22,6,4,15,2,0.9388,-0.0439,-0.1908,9.9753
55,372,62,0,0,30,14,5,15,2,0.9388,-0.0439,-0.1908,9.9753
55,373,63,999,0,23.9942,6,999,24,5,-0.3062,0.5560,-0.2788,7.8629
55,374,63,0,0,32,8,6,24,5,-0.3062,0.5560,-0.2788,7.8629
55,375,63,0,0,25,9,4,24,5,-0.3062,0.5560,-0.2788,7.8629
55,376,63,0,1,31,8,4,24,5,-0.3062,0.5560,-0.2788,7.8629
55,377,63,0,1,28,12,6,24,5,-0.3062,0.5560,-0.2788,7.8629
55,378,63,0,0,30,5,4,24,5,-0.3062,0.5560,-0.2788,7.8629
55,379,64,0,0,31,13,5,17,5,0.2235,0.3095,-0.6240,10.8417
55,380,64,1,1,28,13,5,17,5,0.2235,0.3095,-0.6240,10.8417
55,381,64,0,0,26,9,5,17,5,0.2235,0.3095,-0.6240,10.8417
55,382,64,1,0,27,6,2,17,5,0.2235,0.3095,-0.6240,10.8417
55,383,64,1,1,30.0575,14,4,17,5,0.2235,0.3095,-0.6240,10.8417
55,384,64,999,0,28,6,999,17,5,0.2235,0.3095,-0.6240,10.8417
55,385,65,0,0,26,8,4,19,4.5000,0.3786,-0.0212,0.1682,9.6062
55,386,65,1,0,27,8,4,19,4.5000,0.3786,-0.0212,0.1682,9.6062
55,387,65,0,0,22,10,4,19,4.5000,0.3786,-0.0212,0.1682,9.6062
55,388,65,0,1,26.5152,11,5,19,4.5000,0.3786,-0.0212,0.1682,9.6062
55,389,65,0,1,24,8,2,19,4.5000,0.3786,-0.0212,0.1682,9.6062
55,390,65,0,0,32,10,6,19,4.5000,0.3786,-0.0212,0.1682,9.6062
55,391,66,0,1,29,6,4,25,6,1.7974,0.7505,-0.7487,9.3935
55,392,66,0,1,29,8,4,25,6,1.7974,0.7505,-0.7487,9.3935
55,393,66,0,0,35.0745,12,6,25,6,1.7974,0.7505,-0.7487,9.3935
55,394,66,0,0,37,10,5,25,6,1.7974,0.7505,-0.7487,9.3935
55,395,66,0,0,38,13,5,25,6,1.7974,0.7505,-0.7487,9.3935
55,396,66,0,1,29,11,4,25,6,1.7974,0.7505,-0.7487,9.3935
55,397,67,0,0,24,11,2,13.3444,3,0.0724,0.4108,0.0481,9.0695
55,398,67,1,0,24,9,4,13.3444,3,0.0724,0.4108,0.0481,9.0695
55,399,67,1,0,24.9828,9,4,13.3444,3,0.0724,0.4108,0.0481,9.0695
55,400,67,1,1,24,10,6,13.3444,3,0.0724,0.4108,0.0481,9.0695
55,401,67,0,0,24,5,2,13.3444,3,0.0724,0.4108,0.0481,9.0695
55,402,67,0,0,28,11,4,13.3444,3,0.0724,0.4108,0.0481,9.0695
55,403,68,0,0,23,6,3,23.8626,7,1.9719,0.8662,-0.2716,7.0626
55,404,68,0,1,34,7,3,23.8626,7,1.9719,0.8662,-0.2716,7.0626
55,405,68,0,0,33,7,5,23.8626,7,1.9719,0.8662,-0.2716,7.0626
55,406,68,0,0,45.0897,14,3,23.8626,7,1.9719,0.8662,-0.2716,7.0626
55,407,68,999,1,40.7858,10,999,23.8626,7,1.9719,0.8662,-0.2716,7.0626
55,408,68,1,1,19,6,3,23.8626,7,1.9719,0.8662,-0.2716,7.0626
55,409,69,0,1,34.3143,13,5,24,7,-0.2909,0.4289,-0.0237,9.6401
55,410,69,0,0,36.1977,10,6,24,7,-0.2909,0.4289,-0.0237,9.6401
55,411,69,0,1,33,11,3,24,7,-0.2909,0.4289,-0.0237,9.6401
55,412,69,0,0,27,9,4,24,7,-0.2909,0.4289,-0.0237,9.6401
55,413,69,0,1,37,9,4,24,7,-0.2909,0.4289,-0.0237,9.6401
55,414,69,0,1,30,14,6,24,7,-0.2909,0.4289,-0.0237,9.6401
55,415,70,0,1,29,8,4,18,3,-0.1558,0.2108,-0.7416,9.1053
55,416,70,0,1,28,6,3,18,3,-0.1558,0.2108,-0.7416,9.1053
55,417,70,1,0,29,13,5,18,3,-0.1558,0.2108,-0.7416,9.1053
55,418,70,1,1,27.2804,13,4,18,3,-0.1558,0.2108,-0.7416,9.1053
55,419,70,1,1,35,7,3,18,3,-0.1558,0.2108,-0.7416,9.1053
55,420,70,1,1,28,3,2,18,3,-0.1558,0.2108,-0.7416,9.1053
55,421,71,0,1,35,11,4,26,7,0.3688,-0.1659,-1.6857,8.3252
55,422,71,0,1,31,9,7,26,7,0.3688,-0.1659,-1.6857,8.3252
55,423,71,0,1,29,10,5,26,7,0.3688,-0.1659,-1.6857,8.3252
55,424,71,0,1,32,9,5,26,7,0.3688,-0.1659,-1.6857,8.3252
55,425,71,0,0,30,4,1,26,7,0.3688,-0.1659,-1.6857,8.3252
55,426,71,1,0,28,7,4,26,7,0.3688,-0.1659,-1.6857,8.3252
55,427,72,0,0,25,9,4,22,4,0.4136,0.7267,-0.9211,10.3503
55,428,72,0,1,27,12,4,22,4,0.4136,0.7267,-0.9211,10.3503
55,429,72,1,0,23.9906,14,3,22,4,0.4136,0.7267,-0.9211,10.3503
55,430,72,1,1,26,7,3,22,4,0.4136,0.7267,-0.9211,10.3503
55,431,72,0,0,27.3753,11,5,22,4,0.4136,0.7267,-0.9211,10.3503
55,432,72,1,0,28,9,3,22,4,0.4136,0.7267,-0.9211,10.3503
55,433,73,0,1,33,9,5,23,6,0.1719,0.7490,-0.8331,8.6614
55,434,73,0,0,25,6,5,23,6,0.1719,0.7490,-0.8331,8.6614
55,435,73,0,0,27,8,3,23,6,0.1719,0.7490,-0.8331,8.6614
55,436,73,999,0,28.7257,9,999,23,6,0.1719,0.7490,-0.8331,8.6614
55,437,73,0,1,38,9,3,23,6,0.1719,0.7490,-0.8331,8.6614
55,438,73,1,0,28,7,4,23,6,0.1719,0.7490,-0.8331,8.6614
55,439,74,999,0,25.1455,10,999,21,3.5000,0.4170,-1.0576,0.4842,10.3539
55,440,74,1,0,23,11,4,21,3.5000,0.4170,-1.0576,0.4842,10.3539
55,441,74,1,1,30,9,4,21,3.5000,0.4170,-1.0576,0.4842,10.3539
55,442,74,0,1,31,9,3,21,3.5000,0.4170,-1.0576,0.4842,10.3539
55,443,74,0,1,31,12,3,21,3.5000,0.4170,-1.0576,0.4842,10.3539
55,444,74,1,0,26,5,3,21,3.5000,0.4170,-1.0576,0.4842,10.3539
55,445,75,999,0,27.7787,10,999,20,4,1.3473,-0.8470,-0.4852,8.0727
55,446,75,0,0,32,8,5,20,4,1.3473,-0.8470,-0.4852,8.0727
55,447,75,0,1,28,11,5,20,4,1.3473,-0.8470,-0.4852,8.0727
55,448,75,1,0,23,7,2,20,4,1.3473,-0.8470,-0.4852,8.0727
55,449,75,0,1,27,8,5,20,4,1.3473,-0.8470,-0.4852,8.0727
55,450,75,0,1,25,8,3,20,4,1.3473,-0.8470,-0.4852,8.0727
55,451,76,0,1,27,4,4,16,4,0.6938,-1.1295,-0.3705,9.2190
55,452,76,1,0,20,6,2,16,4,0.6938,-1.1295,-0.3705,9.2190
55,453,76,0,0,29.3754,13,4,16,4,0.6938,-1.1295,-0.3705,9.2190
55,454,76,0,1,32.3479,13,4,16,4,0.6938,-1.1295,-0.3705,9.2190
55,455,76,1,0,14,4,3,16,4,0.6938,-1.1295,-0.3705,9.2190
55,456,76,0,0,23,11,3,16,4,0.6938,-1.1295,-0.3705,9.2190
55,457,77,1,1,31,5,3,23,7,0.0232,-0.4267,-0.4424,8.7441
55,458,77,0,0,28,10,7,23,7,0.0232,-0.4267,-0.4424,8.7441
55,459,77,1,0,28,6,2,23,7,0.0232,-0.4267,-0.4424,8.7441
55,460,77,0,0,30,14,5,23,7,0.0232,-0.4267,-0.4424,8.7441
55,461,77,0,1,27,7,4,23,7,0.0232,-0.4267,-0.4424,8.7441
55,462,77,0,0,33,11,4,23,7,0.0232,-0.4267,-0.4424,8.7441
55,463,78,1,0,28,12,4,19,4,0.4782,0.9289,1.6643,10.7858
55,464,78,1,1,32,10,5,19,4,0.4782,0.9289,1.6643,10.7858
55,465,78,0,0,30,11,3,19,4,0.4782,0.9289,1.6643,10.7858
55,466,78,0,1,27,17,7,19,4,0.4782,0.9289,1.6643,10.7858
55,467,78,0,1,35,11,4,19,4,0.4782,0.9289,1.6643,10.7858
55,468,78,0,1,30,14,6,19,4,0.4782,0.9289,1.6643,10.7858
55,469,79,0,0,27,6,3,21,6,0.8582,-0.6219,-1.1905,9.3818
55,470,79,1,0,23,4,2,21,6,0.8582,-0.6219,-1.1905,9.3818
55,471,79,0,0,29,12,2,21,6,0.8582,-0.6219,-1.1905,9.3818
55,472,79,0,1,27,11,4,21,6,0.8582,-0.6219,-1.1905,9.3818
55,473,79,1,1,24,4,3,21,6,0.8582,-0.6219,-1.1905,9.3818
55,474,79,0,1,19,9,2,21,6,0.8582,-0.6219,-1.1905,9.3818
55,475,80,0,1,28,6,4,17.5484,4.0449,0.7167,-0.0585,-0.0464,8.4538
55,476,80,1,1,15,8,2,17.5484,4.0449,0.7167,-0.0585,-0.0464,8.4538
55,477,80,0,0,28,11,4,17.5484,4.0449,0.7167,-0.0585,-0.0464,8.4538
55,478,80,1,1,27,11,4,17.5484,4.0449,0.7167,-0.0585,-0.0464,8.4538
55,479,80,0,0,29,8,4,17.5484,4.0449,0.7167,-0.0585,-0.0464,8.4538
55,480,80,0,1,23,7,3,17.5484,4.0449,0.7167,-0.0585,-0.0464,8.4538
55,481,81,0,0,25,11,4,21,5.5000,0.7086,0.0169,0.1671,9.4852
55,482,81,0,0,29,12,5,21,5.5000,0.7086,0.0169,0.1671,9.4852
55,483,81,0,1,32.0464,15,7,21,5.5000,0.7086,0.0169,0.1671,9.4852
55,484,81,0,0,36,13,6,21,5.5000,0.7086,0.0169,0.1671,9.4852
55,485,81,0,1,32,10,5,21,5.5000,0.7086,0.0169,0.1671,9.4852
55,486,81,0,0,24,12,6,21,5.5000,0.7086,0.0169,0.1671,9.4852
55,487,82,1,1,31,9,4,18,3,0.6191,-0.5069,1.5678,11.6015
55,488,82,0,0,31,12,4,18,3,0.6191,-0.5069,1.5678,11.6015
55,489,82,0,0,27,8,6,18,3,0.6191,-0.5069,1.5678,11.6015
55,490,82,0,0,29.8618,13,4,18,3,0.6191,-0.5069,1.5678,11.6015
55,491,82,1,0,24.8791,16,6,18,3,0.6191,-0.5069,1.5678,11.6015
55,492,82,0,0,27,13,4,18,3,0.6191,-0.5069,1.5678,11.6015
55,493,83,1,0,28,7,3,17,5,1.1657,0.4420,0.2085,8.2434
55,494,83,0,1,31,9,5,17,5,1.1657,0.4420,0.2085,8.2434
55,495,83,0,1,28,8,4,17,5,1.1657,0.4420,0.2085,8.2434
55,496,83,1,1,29,8,3,17,5,1.1657,0.4420,0.2085,8.2434
55,497,83,0,0,33,11,5,17,5,1.1657,0.4420,0.2085,8.2434
55,498,83,1,0,26,6,4,17,5,1.1657,0.4420,0.2085,8.2434
55,499,84,1,1,31,6,3,19,3,0.8911,0.1364,0.9109,10.6335
55,500,84,0,1,28,10,4,19,3,0.8911,0.1364,0.9109,10.6335
55,501,84,1,1,35,14,4,19,3,0.8911,0.1364,0.9109,10.6335
55,502,84,0,1,26,11,4,19,3,0.8911,0.1364,0.9109,10.6335
55,503,84,0,0,28,10,3,19,3,0.8911,0.1364,0.9109,10.6335
55,504,84,1,0,28,15,4,19,3,0.8911,0.1364,0.9109,10.6335
55,505,85,0,1,28,10,6,25,4.8069,0.6525,-0.1632,0.9951,10.6745
55,506,85,0,1,30,12,4,25,4.8069,0.6525,-0.1632,0.9951,10.6745
55,507,85,0,0,29,12,3,25,4.8069,0.6525,-0.1632,0.9951,10.6745
55,508,85,0,0,24,6,3,25,4.8069,0.6525,-0.1632,0.9951,10.6745
55,509,85,0,1,34,14,7,25,4.8069,0.6525,-0.1632,0.9951,10.6745
55,510,85,1,1,26,6,4,25,4.8069,0.6525,-0.1632,0.9951,10.6745
55,511,86,0,0,32,9,4,21,5,1.2301,0.7017,-0.2589,9.4458
55,512,86,0,0,31.6751,14,4,21,5,1.2301,0.7017,-0.2589,9.4458
55,513,86,0,1,28,8,4,21,5,1.2301,0.7017,-0.2589,9.4458
55,514,86,1,1,38,9,5,21,5,1.2301,0.7017,-0.2589,9.4458
55,515,86,0,0,29,8,4,21,5,1.2301,0.7017,-0.2589,9.4458
55,516,86,1,1,31,11.7820,5,21,5,1.2301,0.7017,-0.2589,9.4458
55,517,87,1,0,24,8,3,24,3,1.1353,0.5121,0.4577,9.5435
55,518,87,0,1,40,13,3,24,3,1.1353,0.5121,0.4577,9.5435
55,519,87,0,0,26,8.6339,5,24,3,1.1353,0.5121,0.4577,9.5435
55,520,87,0,1,31.0866,12,5,24,3,1.1353,0.5121,0.4577,9.5435
55,521,87,0,1,28,10,6,24,3,1.1353,0.5121,0.4577,9.5435
55,522,87,1,1,22,5,2,24,3,1.1353,0.5121,0.4577,9.5435
55,523,88,0,0,29,12,3,27,5.5000,0.9735,0.0085,0.4503,9.5389
55,524,88,0,0,37.4953,13,6,27,5.5000,0.9735,0.0085,0.4503,9.5389
55,525,88,0,1,30,9,3,27,5.5000,0.9735,0.0085,0.4503,9.5389
55,526,88,0,0,34.1072,13,5,27,5.5000,0.9735,0.0085,0.4503,9.5389
55,527,88,0,1,38,14,5,27,5.5000,0.9735,0.0085,0.4503,9.5389
55,528,88,0,1,31,8,3,27,5.5000,0.9735,0.0085,0.4503,9.5389
55,529,89,1,1,28,9,3,15,4,0.5858,0.0868,-0.2796,7.5296
55,530,89,0,0,26,4,2,15,4,0.5858,0.0868,-0.2796,7.5296
55,531,89,1,0,30,6,4,15,4,0.5858,0.0868,-0.2796,7.5296
55,532,89,1,1,25,5,3,15,4,0.5858,0.0868,-0.2796,7.5296
55,533,89,1,1,26,6,3,15,4,0.5858,0.0868,-0.2796,7.5296
55,534,89,0,0,28,10,3,15,4,0.5858,0.0868,-0.2796,7.5296
55,535,90,0,1,30,7,5,14,5,1.3118,0.3057,-0.8795,8.4001
55,536,90,1,0,19,6,2,14,5,1.3118,0.3057,-0.8795,8.4001
