imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,empower[team],empower$lmx[team],lmx.mean[team]
50,93,16,1,0,24,4,3,24,4.5000,0.0698,0.0781,9.2664
50,94,16,0,1,34,12,5,24,4.5000,0.0698,0.0781,9.2664
50,95,16,0,0,34,8,5,24,4.5000,0.0698,0.0781,9.2664
50,96,16,1,0,34.7709,12,6,24,4.5000,0.0698,0.0781,9.2664
50,97,17,1,0,29,4,3,15,5.5000,-0.0552,0.1906,10.1062
50,98,17,999,0,24.5959,11,999,15,5.5000,-0.0552,0.1906,10.1062
50,99,17,0,0,26,10,5,15,5.5000,-0.0552,0.1906,10.1062
50,100,17,0,1,33,10,4,15,5.5000,-0.0552,0.1906,10.1062
50,101,17,1,1,29,7.5103,4,15,5.5000,-0.0552,0.1906,10.1062
50,102,17,0,0,28.8178,12,6,15,5.5000,-0.0552,0.1906,10.1062
50,103,18,0,1,31.8384,10,1,16,4,0.2413,0.2092,9.0717
50,104,18,1,0,22,10,4,16,4,0.2413,0.2092,9.0717
50,105,18,0,1,28,9,3,16,4,0.2413,0.2092,9.0717
50,106,18,1,1,32,13,4,16,4,0.2413,0.2092,9.0717
50,107,18,0,0,27,10,2,16,4,0.2413,0.2092,9.0717
50,108,18,999,1,32.3641,17,999,16,4,0.2413,0.2092,9.0717
50,109,19,0,0,28,8,5,22,5,0.1459,0.1299,8.1594
50,110,19,0,0,33,13,4,22,5,0.1459,0.1299,8.1594
50,111,19,0,1,26.6436,9,4,22,5,0.1459,0.1299,8.1594
50,112,19,0,0,26,4,7,22,5,0.1459,0.1299,8.1594
50,113,19,0,1,33,8.6050,3,22,5,0.1459,0.1299,8.1594
50,114,19,0,0,36.5775,11,4,22,5,0.1459,0.1299,8.1594
50,115,20,0,0,23,9,3,14,3,-0.1804,0.1663,9.3567
50,116,20,1,0,22,6,4,14,3,-0.1804,0.1663,9.3567
50,117,20,0,0,29,12,4,14,3,-0.1804,0.1663,9.3567
50,118,20,0,0,26,15,4,14,3,-0.1804,0.1663,9.3567
50,119,20,1,0,29,10,3,14,3,-0.1804,0.1663,9.3567
50,120,20,0,0,24,9,4,14,3,-0.1804,0.1663,9.3567
50,121,21,0,1,25,7,3,19,5,-0.1314,1.2383,10.1281
50,122,21,1,0,37.7759,17,4,19,5,-0.1314,1.2383,10.1281
50,123,21,1,0,17,5,2,19,5,-0.1314,1.2383,10.1281
50,124,21,0,0,35,12.5390,5,19,5,-0.1314,1.2383,10.1281
50,125,21,0,0,26,9,5,19,5,-0.1314,1.2383,10.1281
50,126,21,0,1,37,10,3,19,5,-0.1314,1.2383,10.1281
50,127,22,0,1,39,10,5,27.3057,7,1.0426,-0.4569,8.8008
50,128,22,0,1,31,7,4,27.3057,7,1.0426,-0.4569,8.8008
50,129,22,0,1,32,6,3,27.3057,7,1.0426,-0.4569,8.8008
50,130,22,0,1,33,9,6,27.3057,7,1.0426,-0.4569,8.8008
50,131,22,0,0,32,5,3,27.3057,7,1.0426,-0.4569,8.8008
50,132,22,0,1,31,11.5865,3,27.3057,7,1.0426,-0.4569,8.8008
50,133,23,0,1,28,11,4,24,4.9522,-0.1450,0.4119,9.5633
50,134,23,0,0,22,10,4,24,4.9522,-0.1450,0.4119,9.5633
50,135,23,999,0,36.7430,14,999,24,4.9522,-0.1450,0.4119,9.5633
50,136,23,0,1,33,11,5,24,4.9522,-0.1450,0.4119,9.5633
50,137,23,0,1,30,9,4,24,4.9522,-0.1450,0.4119,9.5633
50,138,23,0,1,32.6541,13,6,24,4.9522,-0.1450,0.4119,9.5633
50,139,24,0,0,28,10,3,19,8,1.0135,-0.7308,9.6668
50,140,24,0,1,36,14,4,19,8,1.0135,-0.7308,9.6668
50,141,24,1,0,27,5.7486,3,19,8,1.0135,-0.7308,9.6668
50,142,24,0,0,26,11,2,19,8,1.0135,-0.7308,9.6668
50,143,24,0,0,24,9,1,19,8,1.0135,-0.7308,9.6668
50,144,24,0,1,33.4648,13,4,19,8,1.0135,-0.7308,9.6668
50,145,25,999,1,23.4559,10,999,21.0393,7,0.8073,-0.5859,7.7962
50,146,25,1,0,26,8,1,21.0393,7,0.8073,-0.5859,7.7962
50,147,25,0,0,34,6,4,21.0393,7,0.8073,-0.5859,7.7962
50,148,25,1,0,26,6,2,21.0393,7,0.8073,-0.5859,7.7962
50,149,25,999,1,34.0614,10,999,21.0393,7,0.8073,-0.5859,7.7962
50,150,25,0,0,28,5.2219,4,21.0393,7,0.8073,-0.5859,7.7962
50,151,26,0,1,29,9,4,22,5,-0.2236,-0.3493,9.8295
50,152,26,0,0,29.5649,12,4,22,5,-0.2236,-0.3493,9.8295
50,153,26,1,0,23,10,3,22,5,-0.2236,-0.3493,9.8295
50,154,26,0,0,22,9,5,22,5,-0.2236,-0.3493,9.8295
50,155,26,0,1,31,7,3,22,5,-0.2236,-0.3493,9.8295
50,156,26,0,1,26,10,4,22,5,-0.2236,-0.3493,9.8295
50,157,27,1,1,34,15.3636,3,21,4.5000,0.5492,-0.0651,10.6404
50,158,27,0,1,32,12,4,21,4.5000,0.5492,-0.0651,10.6404
50,159,27,0,1,33.7600,13,6,21,4.5000,0.5492,-0.0651,10.6404
50,160,27,1,1,29,7,5,21,4.5000,0.5492,-0.0651,10.6404
50,161,27,0,0,20,4,5,21,4.5000,0.5492,-0.0651,10.6404
50,162,27,0,0,29,12,5,21,4.5000,0.5492,-0.0651,10.6404
50,163,28,1,1,25,3,5,26,6,-0.1895,-0.4704,9.3020
50,164,28,0,1,30,10.3961,5,26,6,-0.1895,-0.4704,9.3020
50,165,28,0,1,29,8,7,26,6,-0.1895,-0.4704,9.3020
50,166,28,0,0,30,8,5,26,6,-0.1895,-0.4704,9.3020
50,167,28,1,0,26,9,3,26,6,-0.1895,-0.4704,9.3020
50,168,28,0,1,35.0149,11,7,26,6,-0.1895,-0.4704,9.3020
50,169,29,0,1,30,12,4,19,3.5000,-0.8873,0.1827,11.1600
50,170,29,0,1,30,12,3,19,3.5000,-0.8873,0.1827,11.1600
50,171,29,1,1,32,9.2353,3,19,3.5000,-0.8873,0.1827,11.1600
50,172,29,999,0,23,5,999,19,3.5000,-0.8873,0.1827,11.1600
50,173,29,999,0,34.1422,14,999,19,3.5000,-0.8873,0.1827,11.1600
50,174,29,0,1,35,13,5,19,3.5000,-0.8873,0.1827,11.1600
50,175,30,1,0,26,9,4,21,4,-0.5257,0.6197,12.0724
50,176,30,1,0,22,14,7,21,4,-0.5257,0.6197,12.0724
50,177,30,1,0,30,12.9018,2,21,4,-0.5257,0.6197,12.0724
50,178,30,0,0,30,14,6,21,4,-0.5257,0.6197,12.0724
50,179,30,0,1,29,14,5,21,4,-0.5257,0.6197,12.0724
50,180,30,1,1,32,16.0257,3,21,4,-0.5257,0.6197,12.0724
50,181,31,1,0,28,10,3,21,6.0159,0.4990,0.4368,10.8481
50,182,31,0,0,39.4452,14,4,21,6.0159,0.4990,0.4368,10.8481
50,183,31,1,1,22,8,5,21,6.0159,0.4990,0.4368,10.8481
50,184,31,0,1,35,11,3,21,6.0159,0.4990,0.4368,10.8481
50,185,31,0,0,34.0895,15,5,21,6.0159,0.4990,0.4368,10.8481
50,186,31,0,1,28,12,7,21,6.0159,0.4990,0.4368,10.8481
50,187,32,1,1,23,9,3,15,4.5000,-0.4982,0.3131,10.5163
50,188,32,0,0,28,9,3,15,4.5000,-0.4982,0.3131,10.5163
50,189,32,0,0,29,12,3,15,4.5000,-0.4982,0.3131,10.5163
50,190,32,1,0,25,6,4,15,4.5000,-0.4982,0.3131,10.5163
50,191,32,1,0,29,11,3,15,4.5000,-0.4982,0.3131,10.5163
50,192,32,0,0,25,12.4421,4,15,4.5000,-0.4982,0.3131,10.5163
50,193,33,1,1,32,8,3,19,5,0.6524,-0.0191,12.2160
50,194,33,0,1,31,12,6,19,5,0.6524,-0.0191,12.2160
50,195,33,0,0,27.4739,14,4,19,5,0.6524,-0.0191,12.2160
50,196,33,0,0,33,13,5,19,5,0.6524,-0.0191,12.2160
50,197,33,0,1,33.6309,10,3,19,5,0.6524,-0.0191,12.2160
50,198,33,0,1,32,11,3,19,5,0.6524,-0.0191,12.2160
50,199,34,1,1,27,9,4,24,5.5000,0.0718,-0.5286,9.5427
50,200,34,0,1,30,11,4,24,5.5000,0.0718,-0.5286,9.5427
50,201,34,1,0,26.5783,11,5,24,5.5000,0.0718,-0.5286,9.5427
50,202,34,0,1,30,15.1398,6,24,5.5000,0.0718,-0.5286,9.5427
50,203,34,0,1,31,12,4,24,5.5000,0.0718,-0.5286,9.5427
50,204,34,0,1,29.4291,13,3,24,5.5000,0.0718,-0.5286,9.5427
50,205,35,0,0,39.6750,15,7,33,3,-1.6798,0.9253,8.8474
50,206,35,0,1,38,12,6,33,3,-1.6798,0.9253,8.8474
50,207,35,0,1,32,8,5,33,3,-1.6798,0.9253,8.8474
50,208,35,0,1,30,7,3,33,3,-1.6798,0.9253,8.8474
50,209,35,0,1,44.0408,15,7,33,3,-1.6798,0.9253,8.8474
50,210,35,0,0,18,4,2,33,3,-1.6798,0.9253,8.8474
50,211,36,0,0,22,8,5,26,6,-1.2975,0.2153,10.3875
50,212,36,0,0,23,9,5,26,6,-1.2975,0.2153,10.3875
50,213,36,0,1,31,11,5,26,6,-1.2975,0.2153,10.3875
50,214,36,0,0,29,10,3,26,6,-1.2975,0.2153,10.3875
50,215,36,0,0,20,10,5,26,6,-1.2975,0.2153,10.3875
50,216,36,0,1,20,9,5,26,6,-1.2975,0.2153,10.3875
50,217,37,1,0,36,6,4,17,6,0.7250,-0.3827,9.2720
50,218,37,0,1,32,9,3,17,6,0.7250,-0.3827,9.2720
50,219,37,1,0,26,7,2,17,6,0.7250,-0.3827,9.2720
50,220,37,0,0,26,11,2,17,6,0.7250,-0.3827,9.2720
50,221,37,1,0,23,10,4,17,6,0.7250,-0.3827,9.2720
50,222,37,0,0,31,11,5,17,6,0.7250,-0.3827,9.2720
50,223,38,1,1,30,7,3,27,10,-0.3049,0.2284,9.1420
50,224,38,0,0,36,11,5,27,10,-0.3049,0.2284,9.1420
50,225,38,0,1,28,11,3,27,10,-0.3049,0.2284,9.1420
50,226,38,0,1,26,10,4,27,10,-0.3049,0.2284,9.1420
50,227,38,0,0,31,9,5,27,10,-0.3049,0.2284,9.1420
50,228,38,0,0,25,8,4,27,10,-0.3049,0.2284,9.1420
50,229,39,0,0,30,12,6,19,4,-0.0545,0.8301,9.6086
50,230,39,0,1,23,8,4,19,4,-0.0545,0.8301,9.6086
50,231,39,0,1,40,15,5,19,4,-0.0545,0.8301,9.6086
50,232,39,1,1,27,12,3,19,4,-0.0545,0.8301,9.6086
50,233,39,1,0,22,9,5,19,4,-0.0545,0.8301,9.6086
50,234,39,1,1,34.1286,15,4,19,4,-0.0545,0.8301,9.6086
50,235,40,0,1,30,10,4,15,3.5000,-0.4887,-0.7395,10.1544
50,236,40,999,1,26.0807,8,999,15,3.5000,-0.4887,-0.7395,10.1544
50,237,40,1,1,26,10,2,15,3.5000,-0.4887,-0.7395,10.1544
50,238,40,0,0,25,14,6,15,3.5000,-0.4887,-0.7395,10.1544
50,239,40,0,1,23.4639,15,5,15,3.5000,-0.4887,-0.7395,10.1544
50,240,40,0,0,22.3782,16,6,15,3.5000,-0.4887,-0.7395,10.1544
50,241,41,0,1,32.1626,13,5,23,5.5000,0.8148,0.5301,9.8930
50,242,41,0,0,30,10,4,23,5.5000,0.8148,0.5301,9.8930
50,243,41,0,1,30.9953,13,4,23,5.5000,0.8148,0.5301,9.8930
50,244,41,1,0,24,8,2,23,5.5000,0.8148,0.5301,9.8930
50,245,41,0,1,41,17,5,23,5.5000,0.8148,0.5301,9.8930
50,246,41,0,0,28,8,6,23,5.5000,0.8148,0.5301,9.8930
50,247,42,1,1,28,11,5,18,5,0.5110,-0.0320,11.0556
50,248,42,1,1,32,7,4,18,5,0.5110,-0.0320,11.0556
50,249,42,0,0,30.3016,12,4,18,5,0.5110,-0.0320,11.0556
50,250,42,1,0,35.1924,14,3,18,5,0.5110,-0.0320,11.0556
50,251,42,0,1,27,9,2,18,5,0.5110,-0.0320,11.0556
50,252,42,0,0,32.4533,13,5,18,5,0.5110,-0.0320,11.0556
50,253,43,0,0,31.3152,12,4,15,4.5000,0.3477,0.1577,10.0883
50,254,43,0,1,27,9,5,15,4.5000,0.3477,0.1577,10.0883
50,255,43,0,1,36,11,5,15,4.5000,0.3477,0.1577,10.0883
50,256,43,0,0,23,14,4,15,4.5000,0.3477,0.1577,10.0883
50,257,43,1,0,29,13,4,15,4.5000,0.3477,0.1577,10.0883
50,258,43,1,1,23,13,3,15,4.5000,0.3477,0.1577,10.0883
50,259,44,1,0,28,10,2,21,6,-0.3071,-0.0538,11.2198
50,260,44,0,0,33.0722,15,6,21,6,-0.3071,-0.0538,11.2198
50,261,44,0,1,26,10,4,21,6,-0.3071,-0.0538,11.2198
50,262,44,0,1,31,10,4,21,6,-0.3071,-0.0538,11.2198
50,263,44,1,1,27.4876,15,7,21,6,-0.3071,-0.0538,11.2198
50,264,44,0,0,25,8,6,21,6,-0.3071,-0.0538,11.2198
50,265,45,0,0,25,11,4,12,3,-0.5568,0.5596,10.0682
50,266,45,1,1,25,9,1,12,3,-0.5568,0.5596,10.0682
50,267,45,1,1,29,7,4,12,3,-0.5568,0.5596,10.0682
50,268,45,0,0,22,9,4,12,3,-0.5568,0.5596,10.0682
50,269,45,1,0,19,5,1,12,3,-0.5568,0.5596,10.0682
50,270,45,1,1,28,11,4,12,3,-0.5568,0.5596,10.0682
50,271,46,1,0,21,6,2,17,4.5000,0.0271,-0.1853,8.5168
50,272,46,1,0,35,12,3,17,4.5000,0.0271,-0.1853,8.5168
50,273,46,0,0,28,8,3,17,4.5000,0.0271,-0.1853,8.5168
50,274,46,0,1,33,14,5,17,4.5000,0.0271,-0.1853,8.5168
50,275,46,999,0,21.5873,9,999,17,4.5000,0.0271,-0.1853,8.5168
50,276,46,999,0,24.2524,10,999,17,4.5000,0.0271,-0.1853,8.5168
50,277,47,999,0,21.6843,8,999,18.9985,4.5000,-0.2766,-0.2446,7.3667
50,278,47,1,1,37,5,3,18.9985,4.5000,-0.2766,-0.2446,7.3667
50,279,47,1,0,32,7,2,18.9985,4.5000,-0.2766,-0.2446,7.3667
50,280,47,0,0,27,10,3,18.9985,4.5000,-0.2766,-0.2446,7.3667
50,281,47,0,1,33,9,2,18.9985,4.5000,-0.2766,-0.2446,7.3667
50,282,47,1,1,32,7,6,18.9985,4.5000,-0.2766,-0.2446,7.3667
50,283,48,0,0,24,5,4,24,3.5000,0.2543,0.3182,10.3977
50,284,48,0,1,28,11,6,24,3.5000,0.2543,0.3182,10.3977
50,285,48,0,0,23,7,2,24,3.5000,0.2543,0.3182,10.3977
50,286,48,0,0,30,11,5,24,3.5000,0.2543,0.3182,10.3977
50,287,48,0,0,22,5,6,24,3.5000,0.2543,0.3182,10.3977
50,288,48,0,0,27,8,3,24,3.5000,0.2543,0.3182,10.3977
50,289,49,0,0,31,10,6,21,4.5000,0.3826,-0.0105,9.4852
50,290,49,1,0,24,9,4,21,4.5000,0.3826,-0.0105,9.4852
50,291,49,1,0,36,14,4,21,4.5000,0.3826,-0.0105,9.4852
50,292,49,0,1,33,9,5,21,4.5000,0.3826,-0.0105,9.4852
50,293,49,0,1,31,15,7,21,4.5000,0.3826,-0.0105,9.4852
50,294,49,0,1,27,6,5,21,4.5000,0.3826,-0.0105,9.4852
50,295,50,1,0,27,9,5,22,3,1.7970,-0.9861,10.2124
50,296,50,999,0,28,8,999,22,3,1.7970,-0.9861,10.2124
50,297,50,0,0,35.6721,13,4,22,3,1.7970,-0.9861,10.2124
50,298,50,0,0,28,14,4,22,3,1.7970,-0.9861,10.2124
50,299,50,0,1,34,13,6,22,3,1.7970,-0.9861,10.2124
50,300,50,1,0,27,8,3,22,3,1.7970,-0.9861,10.2124
50,301,51,0,0,28,12,6,26,5.4839,0.2162,-0.1723,10.1966
50,302,51,0,1,32.5955,17,6,26,5.4839,0.2162,-0.1723,10.1966
50,303,51,0,0,35,13,6,26,5.4839,0.2162,-0.1723,10.1966
50,304,51,0,1,34.2543,17,6,26,5.4839,0.2162,-0.1723,10.1966
50,305,51,0,1,23,5,5,26,5.4839,0.2162,-0.1723,10.1966
50,306,51,0,1,36.4852,11,4,26,5.4839,0.2162,-0.1723,10.1966
50,307,52,0,1,32,8,5,19,5.5000,1.2481,-0.9589,8.1780
50,308,52,0,0,26.6470,10,4,19,5.5000,1.2481,-0.9589,8.1780
50,309,52,1,1,22.3608,13,6,19,5.5000,1.2481,-0.9589,8.1780
50,310,52,0,1,28,8,4,19,5.5000,1.2481,-0.9589,8.1780
50,311,52,0,0,31,9,4,19,5.5000,1.2481,-0.9589,8.1780
50,312,52,1,1,37,9,4,19,5.5000,1.2481,-0.9589,8.1780
50,313,53,0,1,27,7,3,21,3.5000,-0.1026,-0.6497,8.5016
50,314,53,0,0,28.8845,10,4,21,3.5000,-0.1026,-0.6497,8.5016
50,315,53,999,0,27.3473,8,1,21,3.5000,-0.1026,-0.6497,8.5016
50,316,53,0,0,32,9,4,21,3.5000,-0.1026,-0.6497,8.5016
50,317,53,0,0,29,10,5,21,3.5000,-0.1026,-0.6497,8.5016
50,318,53,0,0,29,8,4,21,3.5000,-0.1026,-0.6497,8.5016
50,319,54,0,1,30,16,5,21,6.5000,0.0176,-0.3683,10.3736
50,320,54,1,1,32.4179,13,3,21,6.5000,0.0176,-0.3683,10.3736
50,321,54,0,1,24,10,5,21,6.5000,0.0176,-0.3683,10.3736
50,322,54,0,1,33,12,5,21,6.5000,0.0176,-0.3683,10.3736
50,323,54,0,1,29.0312,17,5,21,6.5000,0.0176,-0.3683,10.3736
50,324,54,0,1,27,15,4,21,6.5000,0.0176,-0.3683,10.3736
50,325,55,0,0,28,7,3,25.0125,6,-0.2323,0.0818,9.4997
50,326,55,0,0,26,6,2,25.0125,6,-0.2323,0.0818,9.4997
50,327,55,0,0,27,5,4,25.0125,6,-0.2323,0.0818,9.4997
50,328,55,0,0,28,10,4,25.0125,6,-0.2323,0.0818,9.4997
50,329,55,0,0,24,8,4,25.0125,6,-0.2323,0.0818,9.4997
50,330,55,0,0,27,6,4,25.0125,6,-0.2323,0.0818,9.4997
50,331,56,0,1,26,10,5,14,5,-1.3202,0.4902,8.1376
50,332,56,1,0,23,8,2,14,5,-1.3202,0.4902,8.1376
50,333,56,1,0,19,8,2,14,5,-1.3202,0.4902,8.1376
50,334,56,999,1,25.9863,11,1,14,5,-1.3202,0.4902,8.1376
50,335,56,1,0,23,9,2,14,5,-1.3202,0.4902,8.1376
50,336,56,999,0,35.1030,15,999,14,5,-1.3202,0.4902,8.1376
50,337,57,0,0,29,12,5,12,3.5000,-1.4320,-0.1667,11.4609
50,338,57,0,0,26,9,5,12,3.5000,-1.4320,-0.1667,11.4609
50,339,57,1,1,25,16,3,12,3.5000,-1.4320,-0.1667,11.4609
50,340,57,0,0,25,11,3,12,3.5000,-1.4320,-0.1667,11.4609
50,341,57,1,1,27,12,3,12,3.5000,-1.4320,-0.1667,11.4609
50,342,57,0,0,31,10,2,12,3.5000,-1.4320,-0.1667,11.4609
50,343,58,0,0,20,8,3,18,5,-0.3235,0.3645,9.8539
50,344,58,0,1,29,8,5,18,5,-0.3235,0.3645,9.8539
50,345,58,0,0,33,9,5,18,5,-0.3235,0.3645,9.8539
50,346,58,0,1,32,13,5,18,5,-0.3235,0.3645,9.8539
50,347,58,1,0,28,7,2,18,5,-0.3235,0.3645,9.8539
50,348,58,0,0,29,10,4,18,5,-0.3235,0.3645,9.8539
50,349,59,0,1,30,11,5,13,3.5000,-1.1351,1.4289,8.5610
50,350,59,0,0,28,7,4,13,3.5000,-1.1351,1.4289,8.5610
50,351,59,0,0,29,13,2,13,3.5000,-1.1351,1.4289,8.5610
50,352,59,0,0,21,9,3,13,3.5000,-1.1351,1.4289,8.5610
50,353,59,1,0,26,10,4,13,3.5000,-1.1351,1.4289,8.5610
50,354,59,999,0,21.3217,6,999,13,3.5000,-1.1351,1.4289,8.5610
50,355,60,1,1,27,6,4,22,6,-0.0869,0.6565,8.6503
50,356,60,0,1,28,11,6,22,6,-0.0869,0.6565,8.6503
50,357,60,1,0,27,5,2,22,6,-0.0869,0.6565,8.6503
50,358,60,0,0,24,8,3,22,6,-0.0869,0.6565,8.6503
50,359,60,0,1,25,4,3,22,6,-0.0869,0.6565,8.6503
50,360,60,0,0,31,9,3,22,6,-0.0869,0.6565,8.6503
50,361,61,0,1,32,11,2,25,5,-0.0235,0.3299,9.2430
50,362,61,1,1,35.0534,13,3,25,5,-0.0235,0.3299,9.2430
50,363,61,1,0,33,10,4,25,5,-0.0235,0.3299,9.2430
50,364,61,0,0,23,7,3,25,5,-0.0235,0.3299,9.2430
50,365,61,0,1,30,11,4,25,5,-0.0235,0.3299,9.2430
50,366,61,999,1,30,6,999,25,5,-0.0235,0.3299,9.2430
50,367,62,0,0,22,4,2,15,2,-0.2707,0.1505,9.1958
50,368,62,0,0,29,11,6,15,2,-0.2707,0.1505,9.1958
50,369,62,1,1,28,12,4,15,2,-0.2707,0.1505,9.1958
50,370,62,1,1,29,12,4,15,2,-0.2707,0.1505,9.1958
50,371,62,1,0,22,6,4,15,2,-0.2707,0.1505,9.1958
50,372,62,0,0,30,14,5,15,2,-0.2707,0.1505,9.1958
50,373,63,999,0,33.1349,6,999,24,5,0.4297,-0.7263,8.8245
50,374,63,0,0,32,8,6,24,5,0.4297,-0.7263,8.8245
50,375,63,0,0,25,9,4,24,5,0.4297,-0.7263,8.8245
50,376,63,0,1,31,8,4,24,5,0.4297,-0.7263,8.8245
50,377,63,0,1,28,12,6,24,5,0.4297,-0.7263,8.8245
50,378,63,0,0,30,5,4,24,5,0.4297,-0.7263,8.8245
50,379,64,0,0,31,13,5,17,5,-0.0440,0.2501,9.4717
50,380,64,1,1,28,13,5,17,5,-0.0440,0.2501,9.4717
50,381,64,0,0,26,9,5,17,5,-0.0440,0.2501,9.4717
50,382,64,1,0,27,6,2,17,5,-0.0440,0.2501,9.4717
50,383,64,1,1,33.6845,14,4,17,5,-0.0440,0.2501,9.4717
50,384,64,999,0,28,6,999,17,5,-0.0440,0.2501,9.4717
50,385,65,0,0,26,8,4,19,4.5000,0.3714,-0.2731,9.5523
50,386,65,1,0,27,8,4,19,4.5000,0.3714,-0.2731,9.5523
50,387,65,0,0,22,10,4,19,4.5000,0.3714,-0.2731,9.5523
50,388,65,0,1,26.5759,11,5,19,4.5000,0.3714,-0.2731,9.5523
50,389,65,0,1,24,8,2,19,4.5000,0.3714,-0.2731,9.5523
50,390,65,0,0,32,10,6,19,4.5000,0.3714,-0.2731,9.5523
50,391,66,0,1,29,6,4,25,6,1.2016,-0.0743,8.2823
50,392,66,0,1,29,8,4,25,6,1.2016,-0.0743,8.2823
50,393,66,0,0,36.3436,12,6,25,6,1.2016,-0.0743,8.2823
50,394,66,0,0,37,10,5,25,6,1.2016,-0.0743,8.2823
50,395,66,0,0,38,13,5,25,6,1.2016,-0.0743,8.2823
50,396,66,0,1,29,11,4,25,6,1.2016,-0.0743,8.2823
50,397,67,0,0,24,11,2,18.4567,3,-0.2866,0.4390,9.6790
50,398,67,1,0,24,9,4,18.4567,3,-0.2866,0.4390,9.6790
50,399,67,1,0,32.4538,9,4,18.4567,3,-0.2866,0.4390,9.6790
50,400,67,1,1,24,10,6,18.4567,3,-0.2866,0.4390,9.6790
50,401,67,0,0,24,5,2,18.4567,3,-0.2866,0.4390,9.6790
50,402,67,0,0,28,11,4,18.4567,3,-0.2866,0.4390,9.6790
50,403,68,0,0,23,6,3,23.8028,7,-0.5704,0.1290,9.1061
50,404,68,0,1,34,7,3,23.8028,7,-0.5704,0.1290,9.1061
50,405,68,0,0,33,7,5,23.8028,7,-0.5704,0.1290,9.1061
50,406,68,0,0,38.6257,14,3,23.8028,7,-0.5704,0.1290,9.1061
50,407,68,999,1,32.1075,10,999,23.8028,7,-0.5704,0.1290,9.1061
50,408,68,1,1,19,6,3,23.8028,7,-0.5704,0.1290,9.1061
50,409,69,0,1,29.5970,13,5,24,7,-0.9516,0.4437,9.0526
50,410,69,0,0,26.6615,10,6,24,7,-0.9516,0.4437,9.0526
50,411,69,0,1,33,11,3,24,7,-0.9516,0.4437,9.0526
50,412,69,0,0,27,9,4,24,7,-0.9516,0.4437,9.0526
50,413,69,0,1,37,9,4,24,7,-0.9516,0.4437,9.0526
50,414,69,0,1,30,14,6,24,7,-0.9516,0.4437,9.0526
50,415,70,0,1,29,8,4,18,3,0.3815,-0.4883,10.5929
50,416,70,0,1,28,6,3,18,3,0.3815,-0.4883,10.5929
50,417,70,1,0,29,13,5,18,3,0.3815,-0.4883,10.5929
50,418,70,1,1,33.1607,13,4,18,3,0.3815,-0.4883,10.5929
50,419,70,1,1,35,7,3,18,3,0.3815,-0.4883,10.5929
50,420,70,1,1,28,3,2,18,3,0.3815,-0.4883,10.5929
50,421,71,0,1,35,11,4,26,7,-0.5806,-0.2703,8.8456
50,422,71,0,1,31,9,7,26,7,-0.5806,-0.2703,8.8456
50,423,71,0,1,29,10,5,26,7,-0.5806,-0.2703,8.8456
50,424,71,0,1,32,9,5,26,7,-0.5806,-0.2703,8.8456
50,425,71,0,0,30,4,1,26,7,-0.5806,-0.2703,8.8456
50,426,71,1,0,28,7,4,26,7,-0.5806,-0.2703,8.8456
50,427,72,0,0,25,9,4,22,4,-0.2740,0.3235,9.0039
50,428,72,0,1,27,12,4,22,4,-0.2740,0.3235,9.0039
50,429,72,1,0,28.7729,14,3,22,4,-0.2740,0.3235,9.0039
50,430,72,1,1,26,7,3,22,4,-0.2740,0.3235,9.0039
50,431,72,0,0,30.8659,11,5,22,4,-0.2740,0.3235,9.0039
50,432,72,1,0,28,9,3,22,4,-0.2740,0.3235,9.0039
50,433,73,0,1,33,9,5,23,6,0.4434,-0.2754,7.6781
50,434,73,0,0,25,6,5,23,6,0.4434,-0.2754,7.6781
50,435,73,0,0,27,8,3,23,6,0.4434,-0.2754,7.6781
50,436,73,999,0,30.6538,9,999,23,6,0.4434,-0.2754,7.6781
50,437,73,0,1,38,9,3,23,6,0.4434,-0.2754,7.6781
50,438,73,1,0,28,7,4,23,6,0.4434,-0.2754,7.6781
50,439,74,999,0,31.5593,10,999,21,3.5000,-0.2485,-0.3394,9.9948
50,440,74,1,0,23,11,4,21,3.5000,-0.2485,-0.3394,9.9948
50,441,74,1,1,30,9,4,21,3.5000,-0.2485,-0.3394,9.9948
50,442,74,0,1,31,9,3,21,3.5000,-0.2485,-0.3394,9.9948
50,443,74,0,1,31,12,3,21,3.5000,-0.2485,-0.3394,9.9948
50,444,74,1,0,26,5,3,21,3.5000,-0.2485,-0.3394,9.9948
50,445,75,999,0,29.2798,10,999,20,4,0.1785,0.3650,9.5731
50,446,75,0,0,32,8,5,20,4,0.1785,0.3650,9.5731
50,447,75,0,1,28,11,5,20,4,0.1785,0.3650,9.5731
50,448,75,1,0,23,7,2,20,4,0.1785,0.3650,9.5731
50,449,75,0,1,27,8,5,20,4,0.1785,0.3650,9.5731
50,450,75,0,1,25,8,3,20,4,0.1785,0.3650,9.5731
50,451,76,0,1,27,4,4,16,4,-0.6159,0.2399,9.8637
50,452,76,1,0,20,6,2,16,4,-0.6159,0.2399,9.8637
50,453,76,0,0,27.2926,13,4,16,4,-0.6159,0.2399,9.8637
50,454,76,0,1,32.5176,13,4,16,4,-0.6159,0.2399,9.8637
50,455,76,1,0,14,4,3,16,4,-0.6159,0.2399,9.8637
50,456,76,0,0,23,11,3,16,4,-0.6159,0.2399,9.8637
50,457,77,1,1,31,5,3,23,7,-0.0845,-0.1163,9.1827
